Voter ID,County,Candidate
19713488,Queen,Li
11510474,Marsh,Khan
11551456,Queen,Khan
17463325,Marsh,Khan
10317140,Bamoo,Khan
10779497,Queen,Li
19779111,Marsh,Khan
11989075,Marsh,Khan
13542758,Marsh,Khan
17199393,Bamoo,Khan
17072734,Trandee,Correy
18394299,Raffah,Correy
14380394,Marsh,Li
11446049,Marsh,Khan
17396886,Marsh,Khan
10298835,Marsh,Correy
13884816,Marsh,Khan
16911544,Bamoo,Khan
18542149,Marsh,Khan
16614292,Queen,Khan
10156161,Queen,O'Tooley
19172228,Queen,Correy
19305639,Marsh,Khan
14622052,Marsh,Khan
19078972,Marsh,Khan
10995262,Marsh,Correy
19971272,Marsh,Li
12970325,Queen,Khan
10488887,Queen,Khan
17964634,Bamoo,Li
19203249,Queen,Khan
19981340,Marsh,Li
13205706,Raffah,Khan
13267409,Queen,Khan
12485664,Raffah,Correy
13259166,Marsh,Khan
17326942,Marsh,Khan
11074495,Marsh,Khan
11847703,Queen,Khan
15302084,Marsh,Khan
10990473,Marsh,Khan
19104928,Marsh,O'Tooley
17250603,Bamoo,Li
10452930,Marsh,Khan
18821101,Marsh,Khan
15705344,Marsh,Khan
14257129,Trandee,Li
19990418,Marsh,Khan
18091469,Bamoo,Khan
14333246,Trandee,Khan
16264361,Bamoo,Khan
15366257,Marsh,Khan
18993710,Marsh,Khan
18852541,Marsh,Li
18027725,Trandee,Khan
18803935,Marsh,Correy
10528199,Queen,Khan
15776564,Marsh,Li
18208210,Marsh,Khan
13432580,Marsh,Li
13053757,Marsh,Khan
17572391,Marsh,Correy
15896398,Marsh,Khan
15184912,Marsh,Correy
16931848,Marsh,Khan
15216334,Marsh,Li
14923607,Marsh,Khan
10791015,Marsh,Correy
17400875,Raffah,Correy
14980171,Marsh,Correy
19633312,Raffah,Khan
12019390,Marsh,Khan
15194951,Marsh,Khan
16383897,Marsh,Khan
18646882,Queen,Khan
17459091,Marsh,Khan
11096917,Marsh,Khan
10069483,Marsh,Khan
11407775,Queen,Khan
14580078,Queen,Li
14393253,Marsh,Khan
15470000,Marsh,Correy
16610187,Marsh,Li
13729434,Marsh,Khan
17843869,Marsh,Khan
17410947,Bamoo,Khan
11377182,Marsh,Correy
14991573,Marsh,Khan
10926484,Marsh,Correy
17591156,Marsh,Correy
15816743,Bamoo,Khan
18956716,Marsh,Li
18693548,Queen,Correy
12625264,Queen,Li
14583366,Queen,Correy
18383913,Queen,Correy
18769820,Marsh,Khan
16642363,Marsh,Correy
19761342,Marsh,Khan
16014915,Queen,Correy
10030536,Marsh,Li
19871213,Marsh,Khan
16527874,Bamoo,Correy
11187163,Marsh,Correy
17325219,Queen,Correy
12597426,Marsh,Khan
18943137,Marsh,O'Tooley
15698286,Bamoo,Li
11358363,Marsh,Khan
19748461,Marsh,Khan
14682804,Marsh,Khan
18847580,Marsh,Khan
15045775,Queen,Li
12393443,Bamoo,Khan
18921205,Marsh,Li
16463874,Marsh,Khan
14190121,Marsh,Correy
18036656,Marsh,Khan
15431294,Bamoo,Li
11571289,Marsh,Li
14784104,Raffah,Khan
11075832,Marsh,Khan
12324239,Queen,Correy
14642854,Bamoo,Khan
11545289,Marsh,Khan
12177348,Bamoo,Khan
19215473,Marsh,O'Tooley
10704496,Marsh,Khan
12640248,Marsh,Khan
13132143,Marsh,Khan
14463125,Marsh,Correy
11648656,Marsh,Correy
11068717,Marsh,Khan
14693785,Queen,Li
10715697,Queen,Khan
14380214,Queen,Li
14755600,Marsh,Khan
17518396,Marsh,Correy
15029098,Marsh,Li
12274003,Marsh,Khan
12523440,Marsh,Correy
15108032,Queen,Li
18735139,Queen,Correy
14356138,Trandee,Khan
16029388,Queen,Khan
18708340,Marsh,Khan
17074062,Marsh,Khan
18751530,Marsh,Khan
10812054,Marsh,Correy
16885147,Marsh,Khan
14760697,Marsh,Correy
10924317,Marsh,Khan
17391088,Raffah,Khan
13810332,Queen,Correy
14753420,Marsh,Khan
19567867,Queen,Khan
19978440,Marsh,Li
10739233,Marsh,Khan
10995441,Marsh,Correy
15942418,Marsh,Li
15498125,Marsh,Khan
13215939,Marsh,Khan
17757273,Marsh,Correy
14814585,Marsh,Khan
18448987,Marsh,Khan
12867497,Marsh,Khan
10053483,Marsh,Correy
18623696,Marsh,Khan
12101718,Marsh,Khan
14732132,Marsh,O'Tooley
19018936,Marsh,Khan
10220960,Marsh,Khan
11294565,Marsh,Khan
10992784,Marsh,Khan
17522191,Bamoo,Khan
19319373,Marsh,Khan
19907036,Raffah,Khan
19538411,Marsh,Li
13535553,Marsh,Li
13122100,Bamoo,Khan
18495250,Marsh,Khan
14294788,Marsh,Correy
16353516,Raffah,Khan
13921276,Marsh,Khan
15067933,Marsh,Khan
19429047,Marsh,O'Tooley
11621165,Bamoo,Li
16569309,Bamoo,Khan
11187501,Marsh,Khan
18756534,Bamoo,Khan
11161879,Trandee,Li
19897819,Queen,Khan
15071170,Marsh,Khan
13206707,Marsh,Correy
11711840,Raffah,Khan
14613302,Marsh,Khan
11804787,Bamoo,Li
13641944,Marsh,Khan
10959136,Bamoo,Khan
14210416,Queen,Khan
15830533,Marsh,Correy
13681278,Marsh,Khan
14236333,Marsh,Correy
15799519,Queen,Li
12816499,Marsh,Khan
13252229,Marsh,Correy
10063542,Marsh,Khan
10189688,Marsh,Khan
11186402,Marsh,Correy
18436332,Marsh,Khan
14785579,Marsh,Khan
16708395,Marsh,Khan
16568900,Marsh,Khan
19625745,Marsh,Correy
14936806,Queen,Khan
15119313,Marsh,Khan
19006558,Marsh,O'Tooley
10338970,Marsh,Correy
11286087,Marsh,Khan
15862145,Bamoo,Khan
10552356,Raffah,Correy
15034142,Marsh,Khan
14305261,Marsh,Khan
18000635,Queen,Correy
14881818,Marsh,Khan
11170570,Marsh,Khan
13683757,Marsh,Khan
10656298,Marsh,Li
11809032,Marsh,O'Tooley
16814287,Bamoo,Khan
12692306,Marsh,Correy
12983486,Marsh,Khan
16361739,Queen,Khan
17444940,Marsh,Khan
11078707,Marsh,Li
19340131,Marsh,Khan
12458353,Marsh,Correy
12251141,Marsh,Correy
14647376,Marsh,Correy
15620832,Marsh,Correy
10364579,Bamoo,Khan
11584527,Queen,Khan
15231744,Bamoo,Khan
18705235,Queen,Khan
10240299,Marsh,Khan
14313713,Marsh,Khan
10717791,Marsh,Khan
18987652,Bamoo,Khan
14428500,Bamoo,Li
13360523,Marsh,Khan
13247100,Queen,Khan
11287594,Marsh,Khan
17093379,Marsh,Khan
18094686,Marsh,Correy
17846569,Bamoo,Correy
10597464,Marsh,Correy
19549024,Queen,Khan
12695163,Marsh,Khan
19620895,Marsh,Khan
11289489,Marsh,Khan
12325837,Marsh,Khan
18987784,Queen,Khan
16407483,Marsh,Li
17678530,Marsh,O'Tooley
19241534,Marsh,O'Tooley
16623810,Marsh,Khan
16282182,Queen,Khan
16393399,Marsh,Li
14755308,Marsh,Khan
12841876,Queen,Khan
12647607,Queen,Khan
11038580,Marsh,Khan
11978927,Marsh,Khan
11046217,Marsh,Li
17023419,Marsh,Khan
19597514,Marsh,Khan
10253424,Queen,Li
13620610,Marsh,Khan
15401442,Marsh,Khan
18124874,Marsh,Correy
11868940,Marsh,Khan
12541072,Marsh,Khan
14226923,Raffah,Li
11402448,Marsh,Li
18010427,Marsh,Khan
10135353,Bamoo,Khan
19720086,Marsh,Khan
11786368,Bamoo,Khan
15956657,Queen,Khan
14902779,Marsh,Khan
15229360,Marsh,Correy
14028064,Marsh,Correy
10284886,Marsh,Khan
11454183,Marsh,Khan
18581014,Marsh,Khan
12433542,Bamoo,Khan
18699882,Marsh,Correy
13728158,Marsh,Correy
17281991,Marsh,Khan
11470090,Marsh,Khan
13111548,Marsh,Khan
10130339,Marsh,Khan
17977250,Bamoo,Khan
13105998,Marsh,Khan
15783661,Queen,Khan
17678701,Marsh,Li
10334414,Queen,Correy
15101650,Bamoo,Khan
15066658,Raffah,Khan
14114889,Queen,Khan
18999052,Trandee,Khan
17466422,Queen,Khan
13104619,Queen,Khan
10716608,Marsh,O'Tooley
12324839,Bamoo,Li
13849327,Marsh,Khan
10089800,Marsh,Correy
14527086,Queen,Li
16570534,Bamoo,Khan
12977890,Bamoo,Correy
12394865,Queen,Li
12310435,Marsh,Khan
13901385,Marsh,Khan
13300747,Bamoo,Li
14994515,Raffah,Khan
14837814,Queen,Khan
14311404,Marsh,Khan
11537542,Marsh,Khan
15203738,Marsh,Khan
16004216,Marsh,Correy
15590952,Marsh,Khan
13370928,Marsh,Correy
15921650,Marsh,O'Tooley
11097163,Marsh,Li
10837747,Trandee,Khan
19945418,Queen,Correy
19317914,Queen,Li
10533759,Queen,Khan
16285608,Marsh,Khan
14872786,Marsh,Khan
16585477,Trandee,Correy
16934416,Marsh,Li
17906422,Marsh,Correy
18297597,Queen,Khan
19514846,Bamoo,Khan
14034433,Marsh,Khan
14831401,Marsh,Li
14829770,Queen,Correy
17041896,Bamoo,Correy
15100314,Marsh,Khan
11223011,Marsh,Khan
13890296,Queen,Khan
16814150,Marsh,Correy
11838192,Marsh,Correy
12223797,Queen,Correy
12959325,Queen,Khan
16803062,Marsh,Khan
10536429,Marsh,Correy
12882447,Bamoo,Khan
19958272,Marsh,Khan
10368066,Marsh,Khan
13452726,Raffah,Khan
18184232,Marsh,Khan
18279877,Trandee,Khan
11868979,Marsh,Khan
17281662,Bamoo,Khan
14712476,Bamoo,Khan
18373911,Marsh,Correy
15034952,Queen,Correy
13401715,Marsh,Khan
12836777,Marsh,Correy
16820454,Bamoo,Correy
10025876,Marsh,O'Tooley
10119616,Marsh,Li
19995543,Marsh,Khan
11960878,Marsh,Khan
11085682,Queen,Khan
16504622,Marsh,Khan
13253163,Queen,Correy
13163050,Marsh,Khan
12962216,Marsh,Li
14381463,Marsh,Khan
13095473,Marsh,Correy
13759603,Marsh,Khan
19191694,Marsh,Khan
12268886,Marsh,Khan
19885667,Marsh,Khan
12639143,Marsh,Li
15004915,Queen,Khan
14624078,Bamoo,Khan
10274137,Marsh,O'Tooley
13746965,Marsh,Khan
13588132,Marsh,Khan
19811583,Marsh,Khan
17012505,Marsh,Khan
13123602,Trandee,Khan
11483652,Queen,Khan
10713132,Marsh,Khan
15528258,Queen,Li
10129684,Marsh,Khan
10498344,Marsh,Khan
11741248,Marsh,Li
15885730,Marsh,Li
10601377,Marsh,Khan
18969108,Marsh,Khan
14078520,Marsh,Khan
11074464,Queen,Khan
13825303,Marsh,Khan
12893918,Queen,Correy
11309456,Marsh,Khan
18763228,Marsh,Khan
15951405,Marsh,Correy
13233201,Bamoo,Li
19321001,Marsh,Khan
18731628,Marsh,Correy
16738753,Marsh,Correy
18930462,Marsh,Khan
17640216,Marsh,Correy
16025070,Queen,Khan
10833707,Marsh,Khan
12351894,Marsh,Khan
16895644,Marsh,Correy
17806606,Queen,Khan
14212313,Bamoo,Khan
12580133,Marsh,Khan
18003638,Marsh,Khan
14427586,Marsh,O'Tooley
10593917,Marsh,Khan
10599171,Queen,Khan
17455025,Marsh,Correy
12560213,Marsh,Correy
19879734,Marsh,Khan
11543482,Trandee,Khan
15200575,Marsh,Li
15494985,Queen,Khan
15039687,Marsh,Correy
10311719,Marsh,Correy
14358696,Marsh,Correy
10416345,Marsh,Correy
16042991,Marsh,Khan
14003277,Marsh,Khan
12078509,Marsh,Correy
15457451,Trandee,Khan
17592755,Marsh,Correy
16019721,Marsh,Correy
13965442,Marsh,Khan
10120691,Marsh,Khan
12903190,Marsh,O'Tooley
11404550,Marsh,Khan
12335915,Raffah,Li
17802180,Marsh,Khan
17679507,Queen,Khan
12983407,Marsh,Khan
13549725,Queen,O'Tooley
16319711,Marsh,Khan
12389333,Marsh,Khan
12047499,Bamoo,Li
16076252,Marsh,Li
15750758,Marsh,Khan
17879765,Queen,Khan
18587782,Marsh,Li
13789495,Raffah,Khan
11833914,Marsh,Khan
19447028,Queen,Khan
19447071,Marsh,Li
12697077,Queen,Khan
10691059,Marsh,Khan
13110065,Marsh,Khan
13417670,Queen,Correy
10173793,Marsh,Khan
12249868,Marsh,Khan
13699916,Marsh,Khan
11764165,Marsh,Khan
16257963,Queen,Correy
14041588,Marsh,Khan
12536516,Marsh,Correy
13040689,Marsh,Correy
17042595,Bamoo,Correy
17664309,Marsh,Khan
11146022,Marsh,Khan
19561468,Marsh,Khan
16190143,Marsh,Li
13858428,Marsh,Khan
10227184,Marsh,Li
18878259,Queen,Correy
14314599,Marsh,Correy
18911962,Marsh,Khan
10639802,Marsh,Khan
18640042,Queen,Khan
16981046,Marsh,Khan
15027825,Marsh,Khan
18634686,Marsh,Khan
13860912,Marsh,Khan
16713783,Marsh,Correy
14149736,Marsh,Khan
13669923,Marsh,Khan
14342260,Queen,Li
17544562,Marsh,Li
19822799,Marsh,Khan
16037602,Queen,Correy
12407024,Marsh,Correy
12159558,Marsh,Khan
10359622,Marsh,Khan
17645652,Bamoo,Khan
14331233,Queen,Khan
10729672,Marsh,Khan
10449300,Queen,Khan
14573295,Bamoo,Correy
16020521,Trandee,Correy
17138991,Marsh,Khan
17262485,Marsh,Correy
11298145,Marsh,Li
18675563,Marsh,Khan
19323449,Marsh,Correy
10082117,Marsh,Correy
11181085,Queen,Khan
17235212,Marsh,Khan
16157719,Queen,Correy
12029323,Marsh,Khan
10685918,Marsh,Correy
10535460,Marsh,Khan
12188229,Marsh,Li
17304313,Marsh,Khan
16277519,Marsh,Khan
15905560,Queen,Khan
16086199,Marsh,Khan
10403515,Marsh,Khan
16491610,Marsh,Khan
16043411,Marsh,Correy
15610323,Marsh,Khan
13004621,Marsh,Khan
13849496,Marsh,Khan
17089885,Raffah,Li
18299446,Marsh,Khan
10188208,Raffah,Khan
17346149,Marsh,Li
12643140,Marsh,Li
14070366,Marsh,O'Tooley
14516603,Marsh,Correy
19199712,Marsh,Khan
17621400,Queen,Khan
19204886,Marsh,Khan
18781003,Bamoo,Li
18130977,Marsh,Li
10651570,Queen,Khan
15252677,Marsh,Correy
17473686,Bamoo,Correy
11307438,Bamoo,Khan
11898940,Marsh,Khan
14115426,Marsh,Khan
13553736,Marsh,O'Tooley
10979125,Marsh,Khan
13769402,Marsh,Correy
13380462,Marsh,Li
12334584,Marsh,Khan
13009843,Marsh,Correy
17262555,Bamoo,Li
17478932,Marsh,Khan
13261073,Trandee,Khan
11514203,Marsh,Correy
10226172,Marsh,Li
14427719,Marsh,Correy
11527617,Queen,Khan
12685638,Marsh,Khan
16883745,Trandee,Khan
15137783,Marsh,Khan
13703959,Marsh,O'Tooley
12082750,Marsh,Khan
16926950,Marsh,Khan
13724932,Marsh,Khan
19119802,Raffah,Khan
14509353,Marsh,Correy
19133101,Marsh,Khan
17648596,Marsh,Li
18911917,Marsh,Li
12518443,Bamoo,Li
10267465,Raffah,Khan
11129892,Marsh,Khan
12939961,Raffah,Khan
12754386,Marsh,Khan
16330345,Queen,Li
10495644,Marsh,Khan
16227591,Marsh,Correy
16451792,Marsh,Khan
17124690,Marsh,Li
15959295,Marsh,Khan
17600522,Marsh,Khan
12347938,Marsh,O'Tooley
13825989,Marsh,Li
14570097,Marsh,Correy
10026244,Marsh,Khan
15719978,Marsh,Khan
11144322,Bamoo,Khan
17057684,Marsh,Khan
14257460,Marsh,Khan
12523378,Marsh,Khan
10230096,Queen,Khan
19376238,Marsh,Khan
14407117,Marsh,Khan
13497723,Marsh,Khan
14632246,Marsh,Khan
13535818,Queen,Khan
10892117,Marsh,O'Tooley
11880994,Marsh,Khan
13123272,Marsh,Khan
14743503,Marsh,Correy
14930398,Marsh,Khan
19787368,Marsh,Li
11915311,Marsh,Li
13005957,Marsh,Correy
19719149,Marsh,Khan
12745330,Marsh,Correy
18902095,Bamoo,Khan
17846259,Queen,O'Tooley
15599150,Marsh,Khan
10611492,Marsh,Khan
10721977,Bamoo,Khan
14565040,Marsh,Khan
19093417,Raffah,Khan
17828981,Queen,Correy
10138651,Marsh,Khan
17406980,Queen,Khan
11228604,Marsh,Li
10827787,Marsh,Li
14574543,Bamoo,Khan
10849467,Marsh,Li
16152054,Marsh,Khan
11214824,Queen,Correy
19357204,Marsh,Khan
18814800,Marsh,Khan
18797847,Marsh,Khan
10798033,Marsh,Khan
11323698,Marsh,Khan
16645530,Marsh,Khan
19387815,Queen,Khan
12386591,Marsh,Khan
10492157,Marsh,Khan
16769943,Marsh,Khan
11355797,Marsh,Khan
11094598,Marsh,Khan
17964996,Bamoo,Correy
17506669,Bamoo,Khan
13361492,Marsh,Correy
11770704,Marsh,Khan
15720242,Marsh,Khan
13253220,Marsh,Khan
10969607,Marsh,Khan
14767839,Marsh,Khan
18185261,Queen,Li
14062198,Marsh,Khan
14428385,Raffah,Li
17169237,Marsh,Correy
17252032,Marsh,Khan
17002248,Marsh,Li
16820778,Marsh,O'Tooley
19713024,Marsh,Li
13710247,Queen,Khan
15010523,Trandee,Li
15133437,Marsh,Khan
12746476,Marsh,Li
16943438,Marsh,Khan
19632380,Marsh,Khan
19250789,Marsh,Khan
17262733,Marsh,Khan
10474156,Marsh,Khan
16622631,Marsh,Khan
10265716,Marsh,Khan
18235803,Marsh,Khan
12792634,Marsh,Khan
18142835,Bamoo,Khan
17188801,Marsh,Khan
13781534,Queen,Khan
17608831,Marsh,Khan
11285901,Marsh,Khan
14860090,Queen,Khan
14408986,Bamoo,Khan
19573902,Marsh,Khan
11055400,Marsh,Khan
14822863,Bamoo,Khan
11575735,Marsh,O'Tooley
17633074,Queen,Khan
18894222,Marsh,Khan
12928355,Bamoo,Li
16545574,Marsh,Correy
14491349,Marsh,Correy
16646059,Marsh,Khan
12739989,Marsh,Khan
16198224,Marsh,Khan
15609232,Marsh,Li
16822348,Queen,Khan
12116972,Marsh,Khan
10924163,Marsh,Correy
17872258,Queen,Li
19435317,Marsh,Correy
15549395,Queen,Khan
11134599,Marsh,Khan
13215078,Bamoo,Correy
18322965,Queen,Li
15605586,Marsh,Khan
11179389,Queen,Khan
17442936,Bamoo,Correy
18354084,Marsh,O'Tooley
19127553,Marsh,Li
15223992,Marsh,Correy
11550547,Marsh,Khan
17051325,Marsh,Khan
13734490,Bamoo,Khan
15953344,Marsh,Li
16374628,Marsh,Khan
18416930,Marsh,Khan
11335638,Marsh,Correy
13700281,Marsh,Khan
10137481,Marsh,Khan
15294404,Marsh,Khan
12417143,Marsh,Correy
14953809,Marsh,Khan
12556326,Marsh,Khan
14837172,Marsh,Khan
12032974,Marsh,Li
18313523,Marsh,Correy
17111632,Queen,Khan
15744961,Marsh,Khan
10206935,Bamoo,Li
12207098,Marsh,Khan
11270009,Queen,Li
12101408,Marsh,Khan
15846327,Marsh,Khan
10219159,Queen,Khan
17118992,Marsh,Correy
10168107,Marsh,Correy
11686349,Marsh,Correy
19958187,Queen,Khan
11244007,Bamoo,Correy
12517581,Marsh,Khan
10320432,Queen,Khan
12519690,Marsh,Khan
11631292,Marsh,Khan
12122232,Marsh,Khan
13823967,Marsh,Khan
14110737,Marsh,O'Tooley
16155823,Queen,Khan
19770772,Marsh,Khan
12936755,Queen,Khan
15874121,Marsh,Khan
19209679,Marsh,Li
15121042,Marsh,Khan
17672980,Marsh,Khan
11988463,Marsh,Khan
11987218,Marsh,Khan
10475725,Marsh,Li
17287465,Queen,Khan
11862835,Bamoo,Li
10318690,Trandee,Khan
18620890,Marsh,O'Tooley
12189309,Marsh,Khan
11786236,Marsh,Khan
19719055,Marsh,Khan
13921770,Marsh,Khan
19539078,Marsh,Li
14998140,Marsh,Correy
18229477,Marsh,Li
17155102,Marsh,Correy
10882321,Raffah,Khan
11819467,Marsh,Khan
15653164,Marsh,Khan
14084717,Raffah,Li
10217508,Marsh,Correy
19904669,Queen,Khan
15034094,Marsh,Khan
13626524,Marsh,O'Tooley
14586795,Bamoo,Khan
16246153,Marsh,Khan
12938196,Bamoo,Khan
14124882,Trandee,Khan
13420204,Queen,Correy
14365834,Marsh,Khan
18525412,Marsh,Khan
16552263,Queen,Correy
13564892,Bamoo,Khan
11631183,Marsh,Khan
18008733,Bamoo,Correy
12393546,Marsh,Correy
15461920,Marsh,Li
17958479,Marsh,Correy
16199415,Marsh,Correy
14583076,Marsh,O'Tooley
17279466,Marsh,Khan
14362030,Marsh,Khan
18578057,Marsh,Khan
11608737,Queen,Khan
16618194,Marsh,Correy
19367665,Marsh,Correy
17512613,Marsh,Khan
10403111,Queen,Correy
17893395,Queen,Correy
10934786,Queen,Li
13009267,Marsh,Khan
11694698,Marsh,Li
12071049,Marsh,Khan
10748648,Marsh,Khan
12095713,Bamoo,Khan
10747544,Marsh,Correy
18329721,Bamoo,Li
16747362,Marsh,Khan
10360078,Bamoo,Correy
11916552,Marsh,Li
13965834,Queen,Correy
11966177,Raffah,Khan
11493919,Marsh,Khan
19761627,Marsh,O'Tooley
12791232,Marsh,Correy
17564205,Raffah,Li
19851895,Marsh,Khan
13935754,Marsh,Khan
19570017,Bamoo,Khan
10927023,Bamoo,Li
19103439,Marsh,Li
11360223,Marsh,Khan
14286573,Raffah,Khan
12698008,Trandee,Khan
16514992,Marsh,Khan
14317986,Marsh,Li
17286555,Marsh,Li
14766692,Marsh,Khan
19276586,Marsh,Correy
16640323,Marsh,Li
11153402,Queen,Correy
11593096,Marsh,Khan
16915983,Marsh,Correy
13522506,Marsh,Correy
10717709,Marsh,Khan
12381521,Marsh,Khan
16805222,Marsh,Correy
12449814,Marsh,Li
10016165,Marsh,Li
13382821,Marsh,Correy
11507141,Queen,Khan
12091253,Marsh,Correy
11588025,Queen,Khan
16446330,Marsh,Khan
13453841,Queen,Khan
11409647,Marsh,Khan
12007239,Marsh,Khan
18392186,Bamoo,Khan
10765472,Marsh,Li
14436253,Queen,Khan
17681920,Marsh,Khan
12096381,Marsh,Li
10208869,Queen,Correy
16059324,Marsh,Khan
13469580,Marsh,Khan
15444595,Marsh,Correy
17224296,Marsh,Khan
19841923,Marsh,Khan
19374297,Bamoo,Khan
17311669,Marsh,Khan
16170216,Queen,Khan
16731669,Queen,Khan
13837121,Marsh,Khan
17311488,Marsh,Khan
11654519,Queen,Correy
10844769,Marsh,Khan
14859109,Queen,O'Tooley
13596593,Marsh,Khan
15522473,Marsh,Correy
17227594,Marsh,Khan
19481900,Marsh,Khan
19068663,Queen,Li
12585426,Marsh,Khan
11469519,Bamoo,O'Tooley
16243620,Marsh,Correy
17524619,Queen,Khan
10631573,Queen,Li
18680761,Marsh,Li
10540698,Marsh,Khan
15933653,Marsh,Khan
13379261,Marsh,Li
14088045,Marsh,Khan
16271743,Marsh,Khan
13047615,Marsh,Khan
15579738,Marsh,Li
12757284,Marsh,Correy
16273351,Marsh,Khan
16002866,Trandee,Khan
13962536,Queen,Correy
15094779,Marsh,Khan
14873756,Marsh,Khan
19120543,Marsh,Khan
19424224,Marsh,Correy
12601442,Marsh,Correy
15230124,Raffah,Correy
19572752,Bamoo,Correy
19169502,Marsh,Khan
11366793,Marsh,Correy
13509547,Marsh,Khan
12837942,Marsh,Khan
16344395,Trandee,Khan
19952484,Marsh,Khan
15642145,Bamoo,Correy
17860128,Marsh,Li
10107472,Raffah,Khan
17168082,Marsh,Khan
12477155,Bamoo,Li
11516420,Raffah,Khan
15330932,Marsh,Khan
15081639,Queen,Khan
12176479,Bamoo,Khan
15434460,Queen,Khan
19542000,Marsh,Correy
10500027,Marsh,Khan
18669586,Marsh,Khan
11282882,Raffah,Khan
18461455,Queen,Correy
14610525,Raffah,Khan
16680365,Queen,Khan
15599202,Queen,Khan
10187083,Marsh,Khan
15945043,Queen,Correy
19200143,Marsh,Correy
13760081,Marsh,Correy
16915321,Marsh,Khan
19155465,Marsh,Correy
17076165,Queen,Khan
10675724,Raffah,Khan
18154774,Raffah,Khan
11796396,Bamoo,Correy
16587630,Queen,Khan
10234682,Queen,Li
19444362,Queen,Correy
18380693,Queen,Khan
13719794,Queen,Li
12792498,Queen,Khan
19677388,Trandee,Khan
12724411,Marsh,Khan
15703399,Queen,Khan
12342270,Bamoo,Khan
18863692,Queen,Khan
19909305,Marsh,Li
14812023,Trandee,Li
10897580,Queen,Khan
10013379,Marsh,Li
17273215,Marsh,Khan
13946528,Marsh,Khan
19141967,Raffah,Khan
13708943,Queen,Khan
13416217,Marsh,Correy
11259680,Marsh,O'Tooley
10359427,Queen,Li
16244610,Marsh,O'Tooley
16496006,Queen,Correy
12492634,Queen,Khan
14356318,Marsh,Khan
12779095,Marsh,O'Tooley
13960299,Marsh,Khan
19172136,Marsh,Correy
10980250,Marsh,Khan
16444790,Marsh,Correy
10892332,Marsh,Khan
17192885,Marsh,Khan
19479910,Queen,Li
19126388,Marsh,Correy
18948065,Marsh,Khan
12847770,Marsh,Khan
14811663,Bamoo,Khan
15088404,Marsh,Correy
10468759,Marsh,Khan
17858334,Marsh,Khan
11880828,Marsh,Correy
18854615,Marsh,Khan
10867333,Marsh,Khan
13250943,Marsh,Khan
11826079,Marsh,Khan
15955175,Raffah,Khan
19526459,Marsh,Correy
10554571,Marsh,Khan
13047542,Marsh,Khan
12991256,Marsh,Khan
16790067,Marsh,Khan
13913064,Queen,Li
10544977,Raffah,Khan
19581219,Marsh,Khan
18781477,Queen,Correy
19906658,Marsh,Khan
18705314,Queen,Correy
19487156,Marsh,Correy
15799763,Queen,Khan
13363223,Queen,Li
16964874,Marsh,Khan
17310420,Marsh,Khan
12271604,Bamoo,Correy
11297811,Marsh,Khan
19631321,Marsh,Khan
17961660,Marsh,Khan
19106742,Trandee,Khan
15626258,Marsh,Khan
19771495,Marsh,Khan
18078274,Queen,Khan
16703598,Marsh,Khan
13524957,Marsh,Correy
14288818,Bamoo,Khan
14285894,Marsh,Correy
18011065,Bamoo,Khan
17542588,Trandee,Khan
17550146,Queen,Correy
18279840,Marsh,Correy
18205440,Queen,Khan
15675047,Raffah,Khan
18667269,Marsh,Khan
13330818,Marsh,Khan
11014807,Bamoo,Khan
14449836,Queen,Correy
19836670,Marsh,Khan
16885188,Marsh,Khan
19413845,Marsh,Khan
11261082,Marsh,O'Tooley
16893821,Marsh,Khan
11935442,Marsh,Li
17101663,Marsh,Khan
14825473,Queen,Khan
16924403,Marsh,Li
17271610,Marsh,Khan
11352520,Marsh,Li
11861349,Marsh,Khan
19132039,Marsh,Khan
14885306,Marsh,Correy
17069992,Marsh,Khan
14481340,Raffah,Khan
18374964,Queen,Khan
18277551,Marsh,Khan
18810372,Queen,Khan
11972530,Marsh,Khan
18090830,Marsh,Khan
12855750,Marsh,Khan
14019693,Marsh,Khan
12950378,Marsh,Khan
10745588,Marsh,Li
14945321,Queen,Correy
15068435,Bamoo,Li
18538716,Marsh,Khan
13053450,Queen,Khan
17333116,Marsh,Correy
19748409,Trandee,Khan
16022900,Marsh,Khan
19853099,Marsh,Khan
16838414,Queen,Khan
19448741,Queen,Khan
10005732,Marsh,Khan
15153423,Marsh,Li
16146023,Trandee,Correy
17166298,Marsh,O'Tooley
10362553,Marsh,O'Tooley
16042383,Marsh,Khan
13737087,Marsh,Khan
10936005,Marsh,Li
12650841,Marsh,Correy
15048143,Marsh,Khan
10657125,Marsh,Khan
13672099,Queen,Khan
14658246,Marsh,Correy
13120198,Marsh,Khan
17322530,Marsh,Khan
13896197,Marsh,Li
17577192,Bamoo,Correy
15936198,Marsh,Khan
19768881,Marsh,Khan
12199833,Marsh,Khan
10056498,Marsh,Khan
10717979,Queen,Khan
10410770,Bamoo,Li
15384657,Bamoo,Khan
12627849,Marsh,Khan
19185168,Marsh,Correy
11860239,Marsh,Correy
13774306,Marsh,Khan
15473287,Marsh,Li
12313475,Bamoo,Correy
18653789,Marsh,Khan
12788848,Queen,Li
14400485,Queen,O'Tooley
14985172,Queen,Khan
10364731,Marsh,Khan
15382743,Bamoo,Khan
18715466,Marsh,Correy
10838833,Marsh,Correy
